protein,accession,geneid,authid,description,chromosome,locus,organism,short_accession
NP_014116,WSC2,855438,SGD:S000005227,Wsc2p,XIV,-,Saccharomyces cerevisiae
NP_014117,POP3,855439,SGD:S000005226,Pop3p,XIV,-,Saccharomyces cerevisiae
NP_014118,HCH1,855440,SGD:S000005225,Hch1p,XIV,-,Saccharomyces cerevisiae
NP_014119,ERG24,855441,SGD:S000005224,delta(14)-sterol reductase,XIV,-,Saccharomyces cerevisiae
NP_014120,PRM1,855442,SGD:S000005223,pheromone-regulated protein PRM1,XIV,-,Saccharomyces cerevisiae
NP_014121,CAF120,855443,SGD:S000005222,Caf120p,XIV,-,Saccharomyces cerevisiae
NP_014122,MET2,855444,SGD:S000005221,homoserine O-acetyltransferase,XIV,-,Saccharomyces cerevisiae
NP_014124,BOR1,855446,SGD:S000005219,Bor1p,XIV,-,Saccharomyces cerevisiae
NP_014125,GOR1,855447,SGD:S000005218,glyoxylate reductase,XIV,-,Saccharomyces cerevisiae
NP_014126,TOF1,855448,SGD:S000005217,Tof1p,XIV,-,Saccharomyces cerevisiae
NP_014127,SEC2,855449,SGD:S000005216,guanine nucleotide exchange factor SEC2,XIV,-,Saccharomyces cerevisiae
NP_014128,BNI1,855450,SGD:S000005215,formin BNI1,XIV,-,Saccharomyces cerevisiae
NP_014129,ALP1,855451,SGD:S000005214,arginine permease ALP1,XIV,-,Saccharomyces cerevisiae
NP_014130,BSC4,855452,SGD:S000005213,Bsc4p,XIV,-,Saccharomyces cerevisiae
NP_014131,LYP1,855453,SGD:S000005212,lysine permease,XIV,-,Saccharomyces cerevisiae
NP_014132,PIK1,855454,SGD:S000005211,1-phosphatidylinositol 4-kinase,XIV,-,Saccharomyces cerevisiae
NP_014134,IST1,855456,SGD:S000005209,Ist1p,XIV,-,Saccharomyces cerevisiae
NP_014135,PDR17,855457,SGD:S000005208,phosphatidylinositol transporter,XIV,-,Saccharomyces cerevisiae
NP_014136,YIF1,855458,SGD:S000005207,protein transporter YIF1,XIV,-,Saccharomyces cerevisiae
NP_014137,POL2,855459,SGD:S000005206,DNA polymerase epsilon catalytic subunit,XIV,-,Saccharomyces cerevisiae
NP_014138,ORC5,855460,SGD:S000005205,origin recognition complex subunit 5,XIV,-,Saccharomyces cerevisiae
NP_014139,LTO1,855461,SGD:S000005204,ribosome biosynthesis protein LTO1,XIV,-,Saccharomyces cerevisiae
NP_014140,ATX1,855462,SGD:S000005203,copper metallochaperone ATX1,XIV,-,Saccharomyces cerevisiae
NP_014141,DSL1,855463,SGD:S000005202,Dsl1p,XIV,-,Saccharomyces cerevisiae
NP_014142,SIP3,855464,SGD:S000005201,Sip3p,XIV,-,Saccharomyces cerevisiae
NP_014143,FOL1,855465,SGD:S000005200,trifunctional dihydropteroate synthetase/dihydrohydroxymethylpterin pyrophosphokinase/dihydroneopterin aldolase FOL1,XIV,-,Saccharomyces cerevisiae
NP_014144,GIS2,855466,SGD:S000005199,mRNA-binding translational activator GIS2,XIV,-,Saccharomyces cerevisiae
NP_014145,RTC4,855467,SGD:S000005198,Rtc4p,XIV,-,Saccharomyces cerevisiae
NP_014146,TEX1,855468,SGD:S000005197,Tex1p,XIV,-,Saccharomyces cerevisiae
NP_014147,MRPL17,855469,SGD:S000005196,mitochondrial 54S ribosomal protein YmL17/YmL30,XIV,-,Saccharomyces cerevisiae
NP_014148,NRD1,855470,SGD:S000005195,Nrd1 complex RNA-binding subunit,XIV,-,Saccharomyces cerevisiae
NP_014149,RAD50,855471,SGD:S000005194,MRX complex DNA-binding subunit,XIV,-,Saccharomyces cerevisiae
NP_014150,MPA43,855472,SGD:S000005193,Mpa43p,XIV,-,Saccharomyces cerevisiae
NP_014151,RPA49,855473,SGD:S000005192,DNA-directed RNA polymerase I subunit RPA49,XIV,-,Saccharomyces cerevisiae
NP_014152,CRS1,855474,SGD:S000005191,cysteine--tRNA ligase,XIV,-,Saccharomyces cerevisiae
NP_014153,VPS75,855475,SGD:S000005190,Vps75p,XIV,-,Saccharomyces cerevisiae
NP_014154,CWC25,855476,SGD:S000005189,U2-type spliceosomal complex subunit CWC25,XIV,-,Saccharomyces cerevisiae
NP_014155,SUI1,855477,SGD:S000005188,translation initiation factor eIF1,XIV,-,Saccharomyces cerevisiae
NP_014156,SLA2,855478,SGD:S000005187,Sla2p,XIV,-,Saccharomyces cerevisiae
NP_014157,ATG2,855479,SGD:S000005186,Atg2p,XIV,-,Saccharomyces cerevisiae
NP_014158,ZWF1,855480,SGD:S000005185,glucose-6-phosphate dehydrogenase,XIV,-,Saccharomyces cerevisiae
NP_014159,NAR1,855481,SGD:S000005184,iron-sulfur cluster assembly protein NAR1,XIV,-,Saccharomyces cerevisiae
NP_014160,LAP3,855482,SGD:S000005183,bleomycin hydrolase,XIV,-,Saccharomyces cerevisiae
NP_014161,KEX2,855483,SGD:S000005182,kexin KEX2,XIV,-,Saccharomyces cerevisiae
NP_014162,YTP1,855484,SGD:S000005181,Ytp1p,XIV,-,Saccharomyces cerevisiae
NP_014163,SIN4,855485,SGD:S000005180,Sin4p,XIV,-,Saccharomyces cerevisiae
NP_014165,YNL234W,855487,SGD:S000005178,uncharacterized protein,XIV,-,Saccharomyces cerevisiae
NP_014166,BNI4,855488,SGD:S000005177,Bni4p,XIV,-,Saccharomyces cerevisiae
NP_014167,CSL4,855489,SGD:S000005176,exosome non-catalytic core subunit CSL4,XIV,-,Saccharomyces cerevisiae
NP_014168,PDR16,855490,SGD:S000005175,phosphatidylinositol transporter,XIV,-,Saccharomyces cerevisiae
NP_014169,ELA1,855491,SGD:S000005174,elongin A,XIV,-,Saccharomyces cerevisiae
NP_014170,URE2,855492,SGD:S000005173,glutathione peroxidase,XIV,-,Saccharomyces cerevisiae
NP_014172,JJJ1,855495,SGD:S000005171,Jjj1p,XIV,-,Saccharomyces cerevisiae
NP_014174,CNM67,855496,SGD:S000005169,Cnm67p,XIV,-,Saccharomyces cerevisiae
NP_014175,SQS1,855497,SGD:S000005168,Sqs1p,XIV,-,Saccharomyces cerevisiae
NP_014176,ATG4,855498,SGD:S000005167,cysteine protease ATG4,XIV,-,Saccharomyces cerevisiae
NP_014177,SSU72,855499,SGD:S000005166,RNA polymerase II subunit A C-terminal domain phosphatase,XIV,-,Saccharomyces cerevisiae
NP_014178,POP1,855500,SGD:S000005165,ribonuclease P/MRP protein subunit POP1,XIV,-,Saccharomyces cerevisiae
NP_014179,ADE12,855501,SGD:S000005164,adenylosuccinate synthase,XIV,-,Saccharomyces cerevisiae
NP_014180,ALG9,855502,SGD:S000005163,"dolichyl-P-Man:Man(6)GlcNAc(2)-PP-dolichol alpha-1,2-mannosyltransferase",XIV,-,Saccharomyces cerevisiae
NP_014181,MGS1,855503,SGD:S000005162,ssDNA-dependent ATPase MGS1,XIV,-,Saccharomyces cerevisiae
NP_014182,PPN2,855504,SGD:S000005161,putative serine/threonine-protein phosphatase,XIV,-,Saccharomyces cerevisiae
NP_014183,RAP1,855505,SGD:S000005160,DNA-binding transcription factor RAP1,XIV,-,Saccharomyces cerevisiae
NP_014184,IES2,855506,SGD:S000005159,Ies2p,XIV,-,Saccharomyces cerevisiae
NP_014185,PEX17,855507,SGD:S000005158,Pex17p,XIV,-,Saccharomyces cerevisiae
NP_014186,RRG9,855508,SGD:S000005157,Rrg9p,XIV,-,Saccharomyces cerevisiae
NP_014187,VID27,855509,SGD:S000005156,Vid27p,XIV,-,Saccharomyces cerevisiae
NP_014188,MRX7,855510,SGD:S000005155,Mrx7p,XIV,-,Saccharomyces cerevisiae
NP_014189,MER1,855511,SGD:S000005154,Mer1p,XIV,-,Saccharomyces cerevisiae
NP_014190,SSB2,855512,SGD:S000005153,Hsp70 family ATPase SSB2,XIV,-,Saccharomyces cerevisiae
NP_014191,YNL208W,855513,SGD:S000005152,uncharacterized protein,XIV,-,Saccharomyces cerevisiae
NP_014192,RIO2,855514,SGD:S000005151,protein kinase RIO2,XIV,-,Saccharomyces cerevisiae
NP_014193,RTT106,855515,SGD:S000005150,Rtt106p,XIV,-,Saccharomyces cerevisiae
NP_014195,SPS18,855517,SGD:S000005148,Sps18p,XIV,-,Saccharomyces cerevisiae
NP_014197,SPS19,855518,SGD:S000005146,"2,4-dienoyl-CoA reductase (NADPH)",XIV,-,Saccharomyces cerevisiae
NP_014198,PSY2,855520,SGD:S000005145,Psy2p,XIV,-,Saccharomyces cerevisiae
NP_014199,NNR1,855521,SGD:S000005144,NADHX epimerase,XIV,-,Saccharomyces cerevisiae
NP_014200,GCR2,855522,SGD:S000005143,Gcr2p,XIV,-,Saccharomyces cerevisiae
NP_014202,WHI3,855524,SGD:S000005141,mRNA-binding protein WHI3,XIV,-,Saccharomyces cerevisiae
NP_014203,SLZ1,855525,SGD:S000005140,Slz1p,XIV,-,Saccharomyces cerevisiae
NP_014204,YNL195C,855526,SGD:S000005139,uncharacterized protein,XIV,-,Saccharomyces cerevisiae
NP_014205,YNL194C,855527,SGD:S000005138,uncharacterized protein,XIV,-,Saccharomyces cerevisiae
NP_014206,YNL193W,855528,SGD:S000005137,uncharacterized protein,XIV,-,Saccharomyces cerevisiae
NP_014207,CHS1,855529,SGD:S000005136,chitin synthase CHS1,XIV,-,Saccharomyces cerevisiae
NP_014208,DUG3,855530,SGD:S000005135,glutamine amidotransferase subunit DUG3,XIV,-,Saccharomyces cerevisiae
NP_014209,YNL190W,855531,SGD:S000005134,uncharacterized protein,XIV,-,Saccharomyces cerevisiae
NP_014210,SRP1,855532,SGD:S000005133,karyopherin alpha,XIV,-,Saccharomyces cerevisiae
NP_014211,KAR1,855533,SGD:S000005132,Kar1p,XIV,-,Saccharomyces cerevisiae
NP_014212,SWT21,855534,SGD:S000005131,Swt21p,XIV,-,Saccharomyces cerevisiae
NP_014213,UBP10,855535,SGD:S000005130,ubiquitin-specific protease UBP10,XIV,-,Saccharomyces cerevisiae
NP_014214,MRPL19,855536,SGD:S000005129,mitochondrial 54S ribosomal protein YmL19,XIV,-,Saccharomyces cerevisiae
NP_001257687,YNL184C,855537,SGD:S000005128,uncharacterized protein,XIV,-,Saccharomyces cerevisiae
NP_014216,NPR1,855538,SGD:S000005127,serine/threonine protein kinase NPR1,XIV,-,Saccharomyces cerevisiae
NP_014217,IPI3,855539,SGD:S000005126,chromatin-binding/pre-rRNA-processing protein IPI3,XIV,-,Saccharomyces cerevisiae
NP_014218,PBR1,855540,SGD:S000005125,putative oxidoreductase,XIV,-,Saccharomyces cerevisiae
NP_014219,RHO5,855541,SGD:S000005124,Rho family GTPase RHO5,XIV,-,Saccharomyces cerevisiae
NP_014221,RPS3,855543,SGD:S000005122,ribosomal 40S subunit protein S3,XIV,-,Saccharomyces cerevisiae
NP_014222,MRPL22,855544,SGD:S000005121,mitochondrial 54S ribosomal protein YmL22,XIV,-,Saccharomyces cerevisiae
NP_014223,TDA7,855545,SGD:S000005120,Tda7p,XIV,-,Saccharomyces cerevisiae
NP_014224,NOP13,855547,SGD:S000005119,Nop13p,XIV,-,Saccharomyces cerevisiae
NP_014226,MDG1,855548,SGD:S000005117,Mdg1p,XIV,-,Saccharomyces cerevisiae
NP_014227,APC1,855549,SGD:S000005116,anaphase promoting complex subunit 1,XIV,-,Saccharomyces cerevisiae
NP_014230,PSD1,855552,SGD:S000005113,phosphatidylserine decarboxylase 1,XIV,-,Saccharomyces cerevisiae
NP_014231,FMP41,855553,SGD:S000005112,Fmp41p,XIV,-,Saccharomyces cerevisiae
NP_014232,SKO1,855554,SGD:S000005111,Sko1p,XIV,-,Saccharomyces cerevisiae
NP_014233,BNI5,855555,SGD:S000005110,Bni5p,XIV,-,Saccharomyces cerevisiae
NP_014234,YNL165W,855556,SGD:S000005109,uncharacterized protein,XIV,-,Saccharomyces cerevisiae
NP_014235,IBD2,855557,SGD:S000005108,Ibd2p,XIV,-,Saccharomyces cerevisiae
NP_014236,RIA1,855558,SGD:S000005107,GTPase RIA1,XIV,-,Saccharomyces cerevisiae
NP_076906,YNL162W-A,855559,SGD:S000007624,uncharacterized protein,XIV,-,Saccharomyces cerevisiae
NP_014237,RPL42A,855560,SGD:S000005106,ribosomal 60S subunit protein L42A,XIV,-,Saccharomyces cerevisiae
NP_014238,CBK1,855561,SGD:S000005105,serine/threonine protein kinase CBK1,XIV,-,Saccharomyces cerevisiae
NP_014239,YGP1,855562,SGD:S000005104,Ygp1p,XIV,-,Saccharomyces cerevisiae
NP_014240,ASI2,855563,SGD:S000005103,Asi2p,XIV,-,Saccharomyces cerevisiae
NP_014241,PGA1,855564,SGD:S000005102,Pga1p,XIV,-,Saccharomyces cerevisiae
NP_014242,IGO1,855565,SGD:S000005101,phosphatase regulator,XIV,-,Saccharomyces cerevisiae
NP_014243,NSG2,855566,SGD:S000005100,Nsg2p,XIV,-,Saccharomyces cerevisiae
NP_014244,CUZ1,855567,SGD:S000005099,Cuz1p,XIV,-,Saccharomyces cerevisiae
NP_014245,YCK2,855568,SGD:S000005098,serine/threonine protein kinase YCK2,XIV,-,Saccharomyces cerevisiae
NP_014246,GIM3,855569,SGD:S000005097,tubulin-binding prefolding complex subunit GIM3,XIV,-,Saccharomyces cerevisiae
NP_014247,INN1,855570,SGD:S000005096,Inn1p,XIV,-,Saccharomyces cerevisiae
NP_014248,RPC31,855571,SGD:S000005095,DNA-directed RNA polymerase III subunit C31,XIV,-,Saccharomyces cerevisiae
NP_014250,PGA2,855573,SGD:S000005093,Pga2p,XIV,-,Saccharomyces cerevisiae
NP_014251,ALF1,855574,SGD:S000005092,Alf1p,XIV,-,Saccharomyces cerevisiae
NP_014252,LSM7,855575,SGD:S000005091,Sm-like protein LSM7,XIV,-,Saccharomyces cerevisiae
NP_014253,YNL146W,855576,SGD:S000005090,uncharacterized protein,XIV,-,Saccharomyces cerevisiae
NP_014254,MFA2,855577,SGD:S000005089,mating pheromone a,XIV,-,Saccharomyces cerevisiae
NP_014255,YNL144C,855578,SGD:S000005088,uncharacterized protein,XIV,-,Saccharomyces cerevisiae
NP_001257688,YNL143C,855579,SGD:S000005087,uncharacterized protein,XIV,-,Saccharomyces cerevisiae
NP_014257,MEP2,855580,SGD:S000005086,ammonium permease MEP2,XIV,-,Saccharomyces cerevisiae
NP_014258,AAH1,855581,SGD:S000005085,adenine deaminase,XIV,-,Saccharomyces cerevisiae
NP_001257689,YNL140C,855582,SGD:S000005084,uncharacterized protein,XIV,-,Saccharomyces cerevisiae
NP_014260,THO2,855583,SGD:S000005083,Tho2p,XIV,-,Saccharomyces cerevisiae
NP_014261,SRV2,855584,SGD:S000005082,adenylate cyclase-binding protein,XIV,-,Saccharomyces cerevisiae
NP_014262,NAM9,855585,SGD:S000005081,mitochondrial 37S ribosomal protein NAM9,XIV,-,Saccharomyces cerevisiae
NP_014263,EAF7,855586,SGD:S000005080,Eaf7p,XIV,-,Saccharomyces cerevisiae
NP_014264,FPR1,855587,SGD:S000005079,peptidylprolyl isomerase FPR1,XIV,-,Saccharomyces cerevisiae
NP_014265,YNL134C,855588,SGD:S000005078,uncharacterized protein,XIV,-,Saccharomyces cerevisiae
NP_014266,FYV6,855589,SGD:S000005077,Fyv6p,XIV,-,Saccharomyces cerevisiae
NP_014267,KRE33,855591,SGD:S000005076,ribosome biosynthesis protein KRE33,XIV,-,Saccharomyces cerevisiae
NP_014268,TOM22,855592,SGD:S000005075,Tom22p,XIV,-,Saccharomyces cerevisiae
NP_014269,CPT1,855593,SGD:S000005074,diacylglycerol cholinephosphotransferase,XIV,-,Saccharomyces cerevisiae
NP_014270,NRK1,855594,SGD:S000005073,ribosylnicotinamide kinase,XIV,-,Saccharomyces cerevisiae
NP_014271,TEP1,855595,SGD:S000005072,"putative phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase",XIV,-,Saccharomyces cerevisiae
NP_014272,FAR11,855596,SGD:S000005071,Far11p,XIV,-,Saccharomyces cerevisiae
NP_014273,SPC98,855597,SGD:S000005070,Spc98p,XIV,-,Saccharomyces cerevisiae
NP_014274,ESBP6,855598,SGD:S000005069,Esbp6p,XIV,-,Saccharomyces cerevisiae
NP_014275,NAF1,855599,SGD:S000005068,RNA-binding snoRNP assembly protein,XIV,-,Saccharomyces cerevisiae
NP_014276,NMA111,855600,SGD:S000005067,Nma111p,XIV,-,Saccharomyces cerevisiae
NP_014277,MRP35,855601,SGD:S000005066,Mrp35p,XIV,-,Saccharomyces cerevisiae
NP_014278,TOM70,855602,SGD:S000005065,protein channel TOM70,XIV,-,Saccharomyces cerevisiae
NP_014280,NCS2,855603,SGD:S000005063,Ncs2p,XIV,-,Saccharomyces cerevisiae
NP_014281,DCP2,855605,SGD:S000005062,decapping enzyme complex catalytic subunit,XIV,-,Saccharomyces cerevisiae
NP_014282,MLS1,855606,SGD:S000005061,malate synthase MLS1,XIV,-,Saccharomyces cerevisiae
NP_014283,DMA2,855607,SGD:S000005060,ubiquitin-conjugating protein DMA2,XIV,-,Saccharomyces cerevisiae
NP_014284,YNL115C,855608,SGD:S000005059,uncharacterized protein,XIV,-,Saccharomyces cerevisiae
NP_014286,RPC19,855609,SGD:S000005057,DNA-directed RNA polymerase core subunit RPC19,XIV,-,Saccharomyces cerevisiae
NP_014287,DBP2,855611,SGD:S000005056,DEAD-box ATP-dependent RNA helicase DBP2,XIV,-,Saccharomyces cerevisiae
NP_014288,CYB5,855612,SGD:S000005055,Cyb5p,XIV,-,Saccharomyces cerevisiae
NP_014289,NOP15,855613,SGD:S000005054,rRNA-binding ribosome biosynthesis protein NOP15,XIV,-,Saccharomyces cerevisiae
NP_014291,YNL108C,855615,SGD:S000005052,uncharacterized protein,XIV,-,Saccharomyces cerevisiae
NP_014292,YAF9,855616,SGD:S000005051,YEATS domain-containing protein YAF9,XIV,-,Saccharomyces cerevisiae
NP_014293,INP52,855618,SGD:S000005050,phosphatidylinositol-3-/phosphoinositide 5-phosphatase INP52,XIV,-,Saccharomyces cerevisiae
NP_014295,LEU4,855619,SGD:S000005048,2-isopropylmalate synthase LEU4,XIV,-,Saccharomyces cerevisiae
NP_014296,MET4,855620,SGD:S000005047,Met4p,XIV,-,Saccharomyces cerevisiae
NP_014297,POL1,855621,SGD:S000005046,DNA-directed DNA polymerase alpha catalytic subunit POL1,XIV,-,Saccharomyces cerevisiae
NP_014298,AVT4,855622,SGD:S000005045,Avt4p,XIV,-,Saccharomyces cerevisiae
NP_014299,MIC27,855623,SGD:S000005044,Mic27p,XIV,-,Saccharomyces cerevisiae
NP_014300,OCA1,855624,SGD:S000005043,putative tyrosine protein phosphatase OCA1,XIV,-,Saccharomyces cerevisiae
NP_014301,RAS2,855625,SGD:S000005042,Ras family GTPase RAS2,XIV,-,Saccharomyces cerevisiae
NP_014302,PHO23,855626,SGD:S000005041,Pho23p,XIV,-,Saccharomyces cerevisiae
NP_014303,RPS7B,855628,SGD:S000005040,ribosomal 40S subunit protein S7B,XIV,-,Saccharomyces cerevisiae
NP_014304,YNL095C,855629,SGD:S000005039,uncharacterized protein,XIV,-,Saccharomyces cerevisiae
NP_014305,APP1,855630,SGD:S000005038,phosphatidate phosphatase APP1,XIV,-,Saccharomyces cerevisiae
NP_014306,YPT53,855631,SGD:S000005037,Rab family GTPase YPT53,XIV,-,Saccharomyces cerevisiae
NP_014307,YNL092W,855632,SGD:S000005036,S-adenosylmethionine-dependent methyltransferase,XIV,-,Saccharomyces cerevisiae
NP_014308,NST1,855633,SGD:S000005035,Nst1p,XIV,-,Saccharomyces cerevisiae
NP_014309,RHO2,855634,SGD:S000005034,Rho family GTPase RHO2,XIV,-,Saccharomyces cerevisiae
NP_014311,TOP2,855636,SGD:S000005032,DNA topoisomerase 2,XIV,-,Saccharomyces cerevisiae
NP_014312,TCB2,855637,SGD:S000005031,tricalbin,XIV,-,Saccharomyces cerevisiae
NP_014313,SNN1,855638,SGD:S000005030,Snn1p,XIV,-,Saccharomyces cerevisiae
NP_014314,MKT1,855639,SGD:S000005029,Mkt1p,XIV,-,Saccharomyces cerevisiae
NP_014315,END3,855640,SGD:S000005028,End3p,XIV,-,Saccharomyces cerevisiae
NP_014316,SAL1,855641,SGD:S000005027,Ca(2+)-binding ATP:ADP antiporter SAL1,XIV,-,Saccharomyces cerevisiae
NP_014317,PMS1,855642,SGD:S000005026,ATP-binding mismatch repair protein,XIV,-,Saccharomyces cerevisiae
NP_014318,SWS2,855643,SGD:S000005025,putative mitochondrial 37S ribosomal protein SWS2,XIV,-,Saccharomyces cerevisiae
NP_014319,EOS1,855644,SGD:S000005024,Eos1p,XIV,-,Saccharomyces cerevisiae
NP_014320,TPM1,855645,SGD:S000005023,tropomyosin TPM1,XIV,-,Saccharomyces cerevisiae
NP_014321,NIS1,855646,SGD:S000005022,Nis1p,XIV,-,Saccharomyces cerevisiae
NP_014322,APJ1,855647,SGD:S000005021,Apj1p,XIV,-,Saccharomyces cerevisiae
NP_014323,MKS1,855648,SGD:S000005020,Mks1p,XIV,-,Saccharomyces cerevisiae
NP_014324,IMP4,855649,SGD:S000005019,snoRNA-binding rRNA-processing protein IMP4,XIV,-,Saccharomyces cerevisiae
NP_014325,MLF3,855650,SGD:S000005018,Mlf3p,XIV,-,Saccharomyces cerevisiae
NP_014326,MSK1,855651,SGD:S000005017,lysine--tRNA ligase MSK1,XIV,-,Saccharomyces cerevisiae
NP_014327,RNH201,855652,SGD:S000005016,ribonuclease H2 catalytic subunit RNH201,XIV,-,Saccharomyces cerevisiae
NP_014328,LAT1,855653,SGD:S000005015,dihydrolipoyllysine-residue acetyltransferase,XIV,-,Saccharomyces cerevisiae
NP_014329,TOM7,855654,SGD:S000005014,Tom7p,XIV,-,Saccharomyces cerevisiae
NP_014330,RPL16B,855655,SGD:S000005013,ribosomal 60S subunit protein L16B,XIV,-,Saccharomyces cerevisiae
NP_014331,FKH2,855656,SGD:S000005012,forkhead family transcription factor FKH2,XIV,-,Saccharomyces cerevisiae
NP_014332,RPL9B,855658,SGD:S000005011,ribosomal 60S subunit protein L9B,XIV,-,Saccharomyces cerevisiae
NP_014333,SUN4,855659,SGD:S000005010,putative glucosidase SUN4,XIV,-,Saccharomyces cerevisiae
NP_014334,AQR1,855660,SGD:S000005009,Aqr1p,XIV,-,Saccharomyces cerevisiae
NP_014335,YDJ1,855661,SGD:S000005008,type I HSP40 co-chaperone YDJ1,XIV,-,Saccharomyces cerevisiae
NP_014336,MTQ1,855662,SGD:S000005007,S-adenosylmethionine-dependent methyltransferase,XIV,-,Saccharomyces cerevisiae
NP_014337,GCD10,855663,SGD:S000005006,tRNA 1-methyladenosine methyltransferase subunit GCD10,XIV,-,Saccharomyces cerevisiae
NP_014338,NOP2,855664,SGD:S000005005,rRNA (cytosine-C5-)-methyltransferase NOP2,XIV,-,Saccharomyces cerevisiae
NP_014339,ARP5,855665,SGD:S000005004,Arp5p,XIV,-,Saccharomyces cerevisiae
NP_014340,YNL058C,855667,SGD:S000005003,uncharacterized protein,XIV,-,Saccharomyces cerevisiae
NP_014342,OCA2,855668,SGD:S000005001,Oca2p,XIV,-,Saccharomyces cerevisiae
NP_014343,POR1,855669,SGD:S000005000,porin POR1,XIV,-,Saccharomyces cerevisiae
NP_058180,YNL054W-A,855671,SGD:S000007384,gag protein,XIV,-,Saccharomyces cerevisiae
NP_001268465,YNL054W-B,855672,SGD:S000007385,gag-pol fusion protein,XIV,-,Saccharomyces cerevisiae
NP_014344,VAC7,855673,SGD:S000004999,Vac7p,XIV,-,Saccharomyces cerevisiae
NP_014345,MSG5,855674,SGD:S000004998,tyrosine/serine/threonine protein phosphatase MSG5,XIV,-,Saccharomyces cerevisiae
NP_014346,COX5A,855675,SGD:S000004997,cytochrome c oxidase subunit Va,XIV,-,Saccharomyces cerevisiae
NP_014347,COG5,855676,SGD:S000004996,Golgi transport complex subunit COG5,XIV,-,Saccharomyces cerevisiae
NP_014348,YNL050C,855677,SGD:S000004995,uncharacterized protein,XIV,-,Saccharomyces cerevisiae
NP_014349,SFB2,855678,SGD:S000004994,COPII subunit SFB2,XIV,-,Saccharomyces cerevisiae
NP_014350,ALG11,855679,SGD:S000004993,"alpha-1,2-mannosyltransferase ALG11",XIV,-,Saccharomyces cerevisiae
NP_014351,SLM2,855680,SGD:S000004992,"phosphatidylinositol 4,5-bisphosphate-binding protein",XIV,-,Saccharomyces cerevisiae
NP_014352,YNL046W,855681,SGD:S000004991,uncharacterized protein,XIV,-,Saccharomyces cerevisiae
NP_014353,LAP2,855682,SGD:S000004990,bifunctional aminopeptidase/epoxide hydrolase,XIV,-,Saccharomyces cerevisiae
NP_014354,YIP3,855683,SGD:S000004989,Yip3p,XIV,-,Saccharomyces cerevisiae
NP_014356,BOP3,855686,SGD:S000004987,Bop3p,XIV,-,Saccharomyces cerevisiae
NP_014357,COG6,855687,SGD:S000004986,Golgi transport complex subunit COG6,XIV,-,Saccharomyces cerevisiae
NP_014358,YNL040W,855688,SGD:S000004985,putative alanine--tRNA ligase,XIV,-,Saccharomyces cerevisiae
NP_014359,BDP1,855689,SGD:S000004984,transcription factor TFIIIB subunit BDP1,XIV,-,Saccharomyces cerevisiae
NP_014360,GPI15,855690,SGD:S000004983,phosphatidylinositol N-acetylglucosaminyltransferase GPI15,XIV,-,Saccharomyces cerevisiae
NP_014361,IDH1,855691,SGD:S000004982,isocitrate dehydrogenase (NAD(+)) IDH1,XIV,-,Saccharomyces cerevisiae
NP_014362,NCE103,855692,SGD:S000004981,carbonate dehydratase NCE103,XIV,-,Saccharomyces cerevisiae
NP_014363,YNL035C,855695,SGD:S000004980,uncharacterized protein,XIV,-,Saccharomyces cerevisiae
NP_014364,YNL034W,855697,SGD:S000004979,uncharacterized protein,XIV,-,Saccharomyces cerevisiae
NP_014365,YNL033W,855698,SGD:S000004978,uncharacterized protein,XIV,-,Saccharomyces cerevisiae
NP_014366,SIW14,855699,SGD:S000004977,putative tyrosine protein phosphatase SIW14,XIV,-,Saccharomyces cerevisiae
NP_014367,HHT2,855700,SGD:S000004976,histone H3,XIV,-,Saccharomyces cerevisiae
NP_014368,HHF2,855701,SGD:S000004975,histone H4,XIV,-,Saccharomyces cerevisiae
NP_014369,KTR5,855703,SGD:S000004974,putative mannosyltransferase,XIV,-,Saccharomyces cerevisiae
NP_014371,CRZ1,855704,SGD:S000004972,DNA-binding transcription factor CRZ1,XIV,-,Saccharomyces cerevisiae
NP_014372,SAM50,855705,SGD:S000004971,SAM complex subunit SAM50,XIV,-,Saccharomyces cerevisiae
NP_014373,SSN8,855706,SGD:S000004970,cyclin-dependent protein serine/threonine kinase regulator SSN8,XIV,-,Saccharomyces cerevisiae
NP_014374,EFM6,855707,SGD:S000004969,putative protein-lysine N-methyltransferase,XIV,-,Saccharomyces cerevisiae
NP_014375,FAP1,855708,SGD:S000004968,Fap1p,XIV,-,Saccharomyces cerevisiae
NP_014376,RCM1,855709,SGD:S000004967,rRNA (cytosine-C5-)-methyltransferase RCM1,XIV,-,Saccharomyces cerevisiae
NP_014377,HDA1,855710,SGD:S000004966,histone deacetylase HDA1,XIV,-,Saccharomyces cerevisiae
NP_014378,ARK1,855711,SGD:S000004965,serine/threonine protein kinase ARK1,XIV,-,Saccharomyces cerevisiae
NP_014379,YNL019C,855712,SGD:S000004964,uncharacterized protein,XIV,-,Saccharomyces cerevisiae
NP_014380,YNL018C,855713,SGD:S000004963,uncharacterized protein,XIV,-,Saccharomyces cerevisiae
NP_014382,PUB1,855716,SGD:S000004961,Pub1p,XIV,-,Saccharomyces cerevisiae
NP_014383,PBI2,855717,SGD:S000004960,Pbi2p,XIV,-,Saccharomyces cerevisiae
NP_014384,HEF3,855718,SGD:S000004959,translation elongation factor EF-3,XIV,-,Saccharomyces cerevisiae
NP_014386,SPO1,855720,SGD:S000004957,putative carboxylic ester hydrolase,XIV,-,Saccharomyces cerevisiae
